Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student
0,0,0,1,1,0,0,0,5,0,6,23,29,43,0,19,143.0,133.4,0,6,7,6,16.0,0,0,6,8,6,15.875,0,12.4,0.5,1.79,1.0,1.0,0.125,0,12,15.9375,0.0,0,0,15,0,0
1,0,0,1,1,0,0,0,16,0,17,7,29,43,0,32,120.0,135.0,0,5,5,5,14.8,0,0,5,5,5,14.2,0,7.6,2.6,0.32,1.0,1.0,0.6000000000000014,0,10,14.5,0.0,0,0,10,0,1
1,0,0,1,1,0,0,0,11,0,20,7,22,37,0,18,138.0,124.7,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,0
1,0,1,1,1,1,0,0,11,0,0,0,29,43,0,19,133.0,119.7,2,7,8,7,13.075,0,1,8,11,8,12.36111111,0,12.4,0.5,1.79,1.0,1.0,0.7138888899999998,0,15,12.718055555,0.0,1,0,19,-1,0
0,0,0,1,1,0,0,4,9,0,17,22,29,43,0,18,132.0,123.6,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,0.6666666666666666,0.6666666666666666,0.75,4,8,11.125,0.0,0,0,19,0,0
0,1,0,1,1,0,0,0,11,0,6,7,29,43,0,18,143.0,127.0,0,8,8,7,13.58571429,0,0,8,8,7,13.58571429,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,13.58571429,0.0,0,0,16,0,0
0,0,0,1,0,0,0,0,2,0,12,0,23,43,0,20,96.0,100.0,0,6,10,5,12.0,0,0,6,9,4,11.25,0,9.4,-0.8,-3.12,0.8333333333333334,0.6666666666666666,0.75,3,9,11.625,-0.16666666666666674,0,0,19,0,0
0,0,0,0,1,0,0,9,8,0,18,22,24,41,0,39,140.0,130.0,0,5,12,3,10.66666667,2,0,5,15,3,10.66666667,0,9.4,-0.8,-3.12,0.6,0.6,0.0,4,6,10.66666667,0.0,1,0,27,0,1
0,0,0,1,1,0,0,0,5,0,6,22,29,43,0,19,129.0,117.5,0,5,9,5,13.6,1,0,5,5,5,12.4,0,12.7,3.7,-1.7,1.0,1.0,1.1999999999999993,0,10,13.0,0.0,0,0,14,0,0
0,0,0,1,0,0,0,0,11,0,6,23,25,41,0,18,141.0,125.5,0,8,10,8,12.86,2,0,8,10,8,12.86,2,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,12.86,0.0,0,0,20,0,0
0,0,0,1,0,0,0,9,16,0,17,22,29,43,0,31,120.0,111.1,0,5,8,4,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,0.8,1.0,-0.1999999999999993,1,9,11.1,0.19999999999999996,0,0,14,0,1
0,1,1,1,0,0,0,9,12,0,18,23,18,33,0,24,120.0,120.0,0,7,13,7,11.0,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,1.0,0.875,-0.6999999999999993,1,14,11.35,-0.125,1,1,26,-1,0
0,0,0,1,0,0,0,4,11,0,18,23,27,41,0,18,128.0,131.5,0,8,8,8,12.77125,0,0,8,8,8,12.77125,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,12.77125,0.0,0,0,16,0,0
0,1,0,1,1,0,0,0,10,0,0,23,24,43,0,21,145.0,131.7,0,6,8,6,12.16666667,0,0,6,11,3,11.66666667,0,10.8,1.4,1.74,1.0,0.5,0.5,3,9,11.91666667,-0.5,0,0,19,0,0
0,1,0,1,1,0,0,0,11,0,6,7,29,41,0,19,141.0,131.7,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,1.0,1.0,1.2737499999999997,0,15,12.968125,0.0,0,0,21,-1,0
0,0,0,1,0,0,0,0,14,0,0,7,29,43,0,18,148.0,141.7,0,6,6,6,13.83333333,0,0,6,6,6,12.66666667,0,10.8,1.4,1.74,1.0,1.0,1.1666666600000006,0,12,13.25,0.0,0,0,12,0,0
1,1,0,1,1,0,0,0,13,0,12,0,22,40,0,21,140.0,137.6,0,6,8,6,15.16666667,0,0,6,7,6,14.42857143,0,8.9,1.4,3.51,1.0,1.0,0.7380952399999998,0,12,14.79761905,0.0,0,0,15,0,0
1,0,0,1,0,0,0,10,14,0,6,32,24,37,0,27,133.1,120.0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,9,0,0.0,0.0,0,0,18,-1,1
1,0,1,0,0,0,0,11,14,0,17,22,25,0,0,51,160.0,160.0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,8,0,0.0,0.0,2,0,8,0,1
1,0,0,1,0,0,0,14,11,0,17,22,25,39,0,44,130.0,120.0,0,7,11,5,12.1,0,0,7,10,5,12.6,0,11.1,0.6,2.02,0.7142857142857143,0.7142857142857143,-0.5,4,10,12.35,0.0,0,0,21,0,1
0,0,0,1,1,0,0,0,13,0,18,7,25,41,0,18,139.0,130.6,0,6,6,6,12.33333333,0,0,6,7,5,14.2,0,13.9,-0.3,0.79,1.0,0.8333333333333334,-1.866666669999999,1,11,13.266666664999999,-0.16666666666666663,0,0,13,0,0
0,1,0,1,0,0,0,4,4,0,18,22,29,43,0,23,116.0,109.0,0,6,6,6,13.33333333,0,0,6,8,3,12.66666667,0,11.1,0.6,2.02,1.0,0.5,0.6666666600000006,3,9,13.0,-0.5,0,0,14,0,0
0,1,0,1,1,0,0,11,7,0,0,15,29,36,0,20,140.0,140.0,0,6,8,6,15.625,0,0,6,8,6,15.85714286,0,13.9,-0.3,0.79,1.0,1.0,-0.23214285999999973,0,12,15.74107143,0.0,0,0,16,0,0
1,0,0,1,0,0,0,4,4,0,6,7,27,41,0,18,131.0,125.1,0,6,7,6,12.33333333,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,1.0,0.8333333333333334,1.5333333299999996,1,11,11.566666665,-0.16666666666666663,0,0,17,0,0
0,1,0,1,1,0,0,0,13,0,6,0,29,42,0,18,136.0,123.4,0,6,10,6,13.25,0,0,6,13,5,14.14285714,0,11.1,0.6,2.02,1.0,0.8333333333333334,-0.8928571400000003,1,11,13.69642857,-0.16666666666666663,0,0,23,0,0
0,0,0,1,0,0,0,14,1,0,6,22,25,41,0,26,121.0,118.6,14,21,23,20,13.18181818,0,10,14,18,14,11.64285714,0,8.9,1.4,3.51,0.9523809523809523,1.0,1.5389610400000002,1,34,12.41233766,0.04761904761904767,0,0,41,7,1
0,1,0,1,0,0,0,4,8,0,6,7,24,40,0,21,122.0,119.9,0,5,6,5,11.4,0,0,5,6,5,12.2,0,12.7,3.7,-1.7,1.0,1.0,-0.7999999999999989,0,10,11.8,0.0,0,0,12,0,0
1,0,0,1,0,0,0,4,7,0,6,23,24,41,0,19,130.0,122.5,0,5,11,4,12.0,1,0,5,9,5,12.6,0,9.4,-0.8,-3.12,0.8,1.0,-0.5999999999999996,1,9,12.3,0.19999999999999996,0,0,20,0,0
1,0,0,1,1,0,0,0,14,0,26,15,24,38,0,20,127.0,122.8,0,6,7,6,12.16666667,0,0,6,9,3,12.0,0,12.4,0.5,1.79,1.0,0.5,0.16666666999999968,3,9,12.083333334999999,-0.5,0,0,16,0,0
1,1,0,1,1,0,0,0,0,0,17,7,25,42,0,19,136.0,129.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
1,0,0,1,0,0,0,12,3,9,6,23,29,2,0,19,140.0,140.0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,0.5,0.16666666666666666,1.25,8,4,12.625,-0.33333333333333337,0,0,24,0,0
0,0,0,1,1,0,0,0,11,0,6,7,29,41,0,18,130.0,119.9,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,1.0,1.0,1.1674999999999986,0,15,13.19625,0.0,0,0,15,-1,0
0,0,0,1,1,0,0,4,15,0,18,23,27,40,0,18,138.0,124.7,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,0.5,0.8333333333333334,1.5,4,8,11.58333333,0.33333333333333337,0,0,21,0,0
0,1,0,1,1,0,0,0,10,0,17,23,27,41,0,18,129.0,122.0,0,6,9,6,10.83333333,0,0,6,8,5,11.0,0,7.6,2.6,0.32,1.0,0.8333333333333334,-0.16666666999999968,1,11,10.916666665000001,-0.16666666666666663,0,0,17,0,0
0,0,0,1,0,0,0,0,0,7,12,15,22,36,0,22,116.0,128.2,12,17,22,17,10.36842105,0,14,17,18,17,11.5,0,11.1,0.6,2.02,1.0,1.0,-1.1315789499999998,0,34,10.934210525000001,0.0,0,0,40,0,0
1,0,0,1,0,0,0,9,6,0,0,0,24,38,0,34,110.0,125.9,0,5,7,0,0.0,0,0,5,8,1,11.0,0,10.8,1.4,1.74,0.0,0.2,-11.0,9,1,5.5,0.2,0,0,15,0,1
1,0,1,1,0,0,0,0,13,0,18,7,25,40,0,22,133.1,138.0,0,6,8,6,12.625,0,0,6,11,2,14.5,0,11.1,0.6,2.02,1.0,0.3333333333333333,-1.875,4,8,13.5625,-0.6666666666666667,1,0,19,0,0
0,1,0,1,0,0,0,0,11,0,6,0,29,39,0,18,145.0,145.0,0,7,7,7,14.07142857,0,0,8,8,8,15.1625,0,13.9,-0.3,0.79,1.0,1.0,-1.0910714299999995,0,15,14.616964285,0.0,0,0,15,-1,0
0,1,0,1,1,0,0,0,10,0,18,23,29,41,0,18,136.0,125.2,0,6,8,6,12.28571429,0,0,6,9,5,12.4,0,8.9,1.4,3.51,1.0,0.8333333333333334,-0.11428571000000076,1,11,12.342857145,-0.16666666666666663,0,0,17,0,0
1,0,0,1,0,0,0,0,8,0,0,0,22,2,0,19,128.0,116.5,0,5,8,2,10.0,0,0,5,8,1,16.0,0,7.6,2.6,0.32,0.4,0.2,-6.0,7,3,13.0,-0.2,0,0,16,0,0
0,1,0,1,1,0,0,9,9,0,17,22,29,43,0,39,120.0,125.5,0,6,7,6,14.0,0,0,6,7,5,14.8,0,12.7,3.7,-1.7,1.0,0.8333333333333334,-0.8000000000000007,1,11,14.4,-0.16666666666666663,0,0,14,0,1
1,0,0,1,1,0,0,9,16,6,12,15,22,36,0,35,140.0,155.7,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,6,0,0.0,0.0,0,0,1,-4,1
0,0,0,1,1,0,0,0,8,0,0,7,24,43,0,19,125.0,124.0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,1.0,0.8,-0.5500000000000007,1,9,11.475,-0.19999999999999996,0,0,16,0,0
1,0,0,1,1,0,0,4,10,0,0,0,24,37,0,18,125.0,120.5,0,6,6,6,14.0,0,0,6,6,6,14.66666667,0,11.1,0.6,2.02,1.0,1.0,-0.6666666699999997,0,12,14.333333334999999,0.0,0,0,12,0,0
1,0,1,0,0,0,0,9,16,0,17,22,29,40,0,31,100.0,153.5,0,5,9,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,10,0,0.0,0.0,2,0,15,0,1
0,1,0,1,1,0,0,4,11,0,18,0,29,41,0,18,143.0,130.6,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,13.9,-0.3,0.79,1.0,1.0,-1.9187499999999993,0,15,14.109375,0.0,0,0,17,-1,0
0,0,0,1,1,0,0,0,15,0,0,3,24,43,0,20,123.0,113.2,0,6,12,4,12.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0.6666666666666666,0.16666666666666666,2.0,7,5,11.0,-0.5,0,0,23,0,0
0,1,0,1,0,0,0,0,9,0,14,23,24,41,0,18,142.0,127.3,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,0.6666666666666666,1.0,-0.5,2,10,11.25,0.33333333333333337,0,0,21,0,0
0,0,0,1,1,0,0,7,8,6,14,19,0,0,0,31,133.1,121.5,13,15,17,13,11.61538462,0,11,14,14,11,12.54545455,0,7.6,2.6,0.32,0.8666666666666667,0.7857142857142857,-0.9300699300000002,5,24,12.080419585000001,-0.080952380952381,0,0,31,1,1
0,0,0,1,1,0,0,0,5,0,6,0,24,38,0,21,135.0,129.4,0,5,8,0,0.0,4,0,5,12,0,0.0,4,10.8,1.4,1.74,0.0,0.0,0.0,10,0,0.0,0.0,0,0,20,0,0
0,0,0,1,1,0,0,4,12,0,17,23,29,42,0,19,133.1,106.0,0,7,16,2,12.75,0,0,7,12,2,11.0,0,8.9,1.4,3.51,0.2857142857142857,0.2857142857142857,1.75,10,4,11.875,0.0,0,0,28,0,0
1,0,1,0,0,0,0,14,8,5,6,7,29,39,0,38,133.1,112.1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,10,0,0.0,0.0,2,0,10,0,1
1,0,0,1,0,0,0,9,16,0,17,23,29,38,0,39,100.0,140.0,0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06,0.8,0.8,-0.5,2,8,12.5,0.0,0,0,14,0,1
0,0,0,1,0,0,0,0,13,0,6,7,27,41,0,19,130.0,121.6,0,6,7,6,14.71428571,0,0,6,6,6,15.83333333,0,12.4,0.5,1.79,1.0,1.0,-1.11904762,0,12,15.27380952,0.0,0,0,13,0,0
0,0,1,1,1,0,0,0,0,0,6,7,29,43,0,20,131.0,134.9,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0
0,0,1,0,1,0,0,0,14,0,18,22,25,37,0,18,130.0,122.3,0,6,8,6,14.14285714,0,0,6,6,5,12.0,0,13.9,-0.3,0.79,1.0,0.8333333333333334,2.1428571400000003,1,11,13.07142857,-0.16666666666666663,2,0,14,0,0
0,0,0,1,1,0,0,0,0,0,12,23,22,2,0,18,143.0,129.7,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,1,1,0,0,0,9,0,6,7,0,39,0,19,128.0,120.3,0,6,12,2,13.0,0,0,6,8,5,11.6,0,7.6,2.6,0.32,0.3333333333333333,0.8333333333333334,1.4000000000000004,5,7,12.3,0.5,0,0,20,0,0
1,0,0,1,0,0,0,0,13,0,6,22,29,43,0,18,115.0,114.3,0,6,7,4,12.6,0,0,6,6,4,13.0,0,12.4,0.5,1.79,0.6666666666666666,0.6666666666666666,-0.40000000000000036,4,8,12.8,0.0,0,0,13,0,0
1,0,0,1,0,0,0,11,11,0,7,25,24,39,0,23,120.0,136.6,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,0.7142857142857143,0.8571428571428571,-0.2599999999999998,3,11,12.07,0.1428571428571428,0,0,28,0,0
1,0,0,1,0,0,0,9,3,0,12,25,22,36,0,27,120.0,120.0,0,6,10,5,13.0,0,0,6,13,5,11.5,0,16.2,0.3,-0.92,0.8333333333333334,0.8333333333333334,1.5,2,10,12.25,0.0,0,0,23,0,1
1,0,0,1,0,0,0,4,13,0,6,22,25,42,0,18,141.0,130.2,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,1.0,0.0,13.5,6,6,6.75,-1.0,0,0,6,0,0
0,0,0,1,1,0,0,0,0,0,17,22,29,37,0,20,122.0,115.7,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
1,0,0,1,0,0,0,9,14,0,17,22,27,38,0,43,133.1,132.0,0,6,10,4,11.75,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,0.6666666666666666,0.0,11.75,8,4,5.875,-0.6666666666666666,0,0,17,0,1
1,0,0,1,0,0,0,5,12,0,12,15,22,36,0,18,126.0,115.5,0,7,11,6,13.43333333,0,0,7,10,4,13.6,0,8.9,1.4,3.51,0.8571428571428571,0.5714285714285714,-0.16666666999999968,4,10,13.516666664999999,-0.2857142857142857,0,0,21,0,0
0,0,0,1,1,0,0,4,5,0,18,22,24,43,0,20,128.0,117.9,0,5,12,2,13.5,0,0,5,12,5,11.28571429,1,10.8,1.4,1.74,0.4,1.0,2.2142857100000004,3,7,12.392857145,0.6,0,0,24,0,0
0,0,1,1,0,0,0,11,9,0,18,7,29,38,0,28,130.0,118.4,15,16,16,13,12.07692308,0,13,13,13,11,12.09090909,0,16.2,0.3,-0.92,0.8125,0.8461538461538461,-0.013986009999999993,5,24,12.083916085,0.033653846153846145,1,0,29,3,1
0,0,0,1,1,0,0,0,5,0,18,23,24,41,0,19,120.0,111.6,0,6,12,5,14.0,0,0,6,14,5,11.0,0,16.2,0.3,-0.92,0.8333333333333334,0.8333333333333334,3.0,2,10,12.5,0.0,0,0,26,0,0
1,0,0,1,0,0,0,10,4,0,12,8,23,1,0,20,120.0,116.9,6,7,13,7,12.375,0,4,7,8,4,11.25,0,13.9,-0.3,0.79,1.0,0.5714285714285714,1.125,3,11,11.8125,-0.4285714285714286,0,0,21,0,0
0,0,0,1,1,0,0,0,0,0,0,15,23,37,0,18,140.0,138.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,14,11,0,17,23,23,37,0,20,129.0,137.8,2,7,7,7,16.13142857,0,0,8,9,8,15.52222222,0,11.1,0.6,2.02,1.0,1.0,0.6092063500000009,0,15,15.826825395,0.0,0,0,16,-1,0
0,0,0,1,1,0,0,10,11,0,12,22,22,40,0,25,100.0,130.0,0,14,14,12,13.29166667,1,0,14,14,12,13.29166667,1,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,4,24,13.29166667,0.0,0,0,28,0,1
0,0,0,1,0,0,0,0,5,0,13,7,24,44,0,18,123.0,122.3,0,5,6,5,14.2,0,0,5,7,5,11.8,0,7.6,2.6,0.32,1.0,1.0,2.3999999999999986,0,10,13.0,0.0,0,0,13,0,0
1,0,0,1,0,0,0,17,12,13,18,7,29,43,0,36,160.0,160.0,0,7,16,1,12.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0.14285714285714285,0.0,12.0,13,1,6.0,-0.14285714285714285,0,0,29,0,1
1,1,0,1,1,0,0,11,14,0,18,7,29,43,0,20,132.0,125.0,0,6,6,6,12.33333333,0,0,6,7,6,14.0,0,12.4,0.5,1.79,1.0,1.0,-1.6666666699999997,0,12,13.166666665000001,0.0,0,0,13,0,0
0,1,0,1,0,0,0,11,10,0,0,7,25,41,0,19,130.0,130.0,0,6,11,4,12.0,0,0,6,14,3,11.0,0,10.8,1.4,1.74,0.6666666666666666,0.5,1.0,5,7,11.5,-0.16666666666666663,0,0,25,0,0
1,0,1,0,1,0,0,4,13,0,14,15,27,36,0,23,133.1,130.6,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,10,0,0.0,0.0,2,0,10,0,0
0,1,0,1,1,0,0,0,11,0,6,7,1,38,0,17,140.0,133.3,0,8,8,8,13.41625,0,0,8,8,8,13.41625,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.41625,0.0,0,0,16,0,0
1,0,0,1,1,0,0,3,8,0,17,22,29,43,0,20,131.0,135.9,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,0.2,0.2,-1.0,8,2,10.5,0.0,0,0,15,0,0
1,0,0,1,0,0,0,0,8,0,12,8,22,36,0,22,134.0,134.7,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,0.8,0.6,0.75,3,7,11.375,-0.20000000000000007,0,0,20,0,0
0,0,0,1,1,0,0,0,4,0,0,0,1,1,0,20,116.0,110.8,0,6,6,6,12.83333333,0,0,6,10,6,11.16666667,0,12.4,0.5,1.79,1.0,1.0,1.6666666600000006,0,12,12.0,0.0,0,0,16,0,0
0,0,0,1,0,0,0,9,16,11,0,7,29,43,0,27,140.0,139.0,0,5,5,5,15.8,0,0,5,5,5,14.8,0,8.9,1.4,3.51,1.0,1.0,1.0,0,10,15.3,0.0,0,0,10,0,1
0,1,0,1,0,0,0,4,13,0,6,7,27,41,0,19,128.0,124.4,0,6,6,6,13.0,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,1.0,1.0,-1.0,0,12,13.5,0.0,0,0,12,0,0
0,0,0,1,0,0,0,9,16,0,17,22,29,43,0,50,120.0,119.9,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,0.4,0.6,-0.5,5,5,10.75,0.19999999999999996,0,0,16,0,1
0,0,0,1,1,0,0,4,10,0,0,0,24,38,0,19,124.0,122.3,0,6,7,6,11.66666667,0,0,6,6,6,12.33333333,0,13.9,-0.3,0.79,1.0,1.0,-0.6666666600000006,0,12,12.0,0.0,0,0,13,0,0
0,1,0,1,0,0,0,9,2,0,17,22,29,43,0,48,133.1,119.0,0,6,7,6,10.66666667,0,0,6,9,5,11.8,0,10.8,1.4,1.74,1.0,0.8333333333333334,-1.133333330000001,1,11,11.233333335000001,-0.16666666666666663,0,0,16,0,1
1,0,0,1,1,0,0,0,14,0,6,23,29,41,0,19,121.0,113.0,0,6,6,6,13.83333333,0,0,6,6,6,13.66666667,0,11.1,0.6,2.02,1.0,1.0,0.16666666000000063,0,12,13.75,0.0,0,0,12,0,0
0,0,0,1,1,0,0,0,8,0,0,22,29,43,0,21,143.0,135.0,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,0.8,1.0,-1.0,1,9,11.5,0.19999999999999996,0,0,16,0,0
0,1,0,1,1,0,0,0,14,0,17,7,29,43,0,18,132.0,131.0,0,6,8,5,13.0,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,0.8333333333333334,1.0,0.0,1,11,13.0,0.16666666666666663,0,0,15,0,0
1,0,0,1,0,0,0,12,4,9,0,7,24,38,0,25,140.0,140.0,2,7,9,6,12.57142857,0,5,9,9,9,12.55555556,0,16.2,0.3,-0.92,0.8571428571428571,1.0,0.015873009999999965,1,15,12.563492065,0.1428571428571429,0,0,18,-2,1
0,0,0,0,0,0,0,9,8,0,0,7,29,43,0,29,130.0,109.9,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,9,0,0.0,0.0,1,0,4,-1,1
0,0,0,1,1,0,0,12,5,9,17,23,29,40,0,23,130.0,130.0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,12,0,0.0,0.0,0,0,14,0,0
1,0,0,1,0,0,0,0,9,0,0,7,25,43,0,18,116.0,111.1,0,6,8,6,12.0,0,0,6,7,6,11.71428571,0,15.5,2.8,-4.06,1.0,1.0,0.2857142899999996,0,12,11.857142855,0.0,0,0,15,0,0
0,0,0,1,0,0,0,17,8,7,6,0,29,43,0,33,110.0,110.0,5,8,10,6,12.83333333,0,2,5,8,4,12.0,0,11.1,0.6,2.02,0.75,0.8,0.8333333300000003,3,10,12.416666665000001,0.050000000000000044,0,0,18,3,1
1,0,0,1,1,0,0,0,13,0,0,23,27,41,0,19,123.0,120.6,0,6,6,6,13.33333333,0,0,6,8,5,14.0,0,8.9,1.4,3.51,1.0,0.8333333333333334,-0.6666666699999997,1,11,13.666666665000001,-0.16666666666666663,0,0,14,0,0
1,0,0,0,0,0,0,9,3,0,0,0,1,40,0,24,133.1,120.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,12,0,0.0,0.0,1,0,0,0,0
0,0,0,1,1,0,0,4,9,0,0,7,24,2,0,19,118.0,112.4,0,6,10,5,11.28571429,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0.8333333333333334,0.0,11.28571429,7,5,5.642857145,-0.8333333333333334,0,0,17,0,0
1,0,0,0,0,0,0,12,10,9,6,8,29,37,0,26,170.0,170.0,2,8,14,8,15.125,0,1,6,12,6,13.66666667,0,11.1,0.6,2.02,1.0,1.0,1.4583333300000003,0,14,14.395833334999999,0.0,1,0,26,2,1
0,0,0,1,1,0,0,0,9,0,0,0,23,37,0,18,125.0,125.7,0,6,10,6,11.57142857,0,0,6,8,6,12.33333333,0,12.4,0.5,1.79,1.0,1.0,-0.7619047600000002,0,12,11.95238095,0.0,0,0,18,0,0
1,0,0,0,1,0,0,17,3,7,0,23,29,41,0,32,130.0,130.0,11,17,31,11,12.72727273,4,10,12,24,10,12.7,1,15.5,2.8,-4.06,0.6470588235294118,0.8333333333333334,0.027272729999999967,8,21,12.713636365,0.18627450980392157,1,0,55,5,1
1,0,0,1,0,0,0,9,3,0,17,7,26,38,0,35,150.0,137.0,1,6,7,5,12.8,0,1,6,11,5,13.83333333,0,15.5,2.8,-4.06,0.8333333333333334,0.8333333333333334,-1.0333333299999996,2,10,13.316666665,0.0,0,0,18,0,1
0,0,0,1,1,0,0,0,14,0,12,0,1,37,0,18,146.0,149.2,0,6,11,4,12.25,0,0,6,10,3,11.66666667,0,9.4,-0.8,-3.12,0.6666666666666666,0.5,0.5833333300000003,5,7,11.958333334999999,-0.16666666666666663,0,0,21,0,0
0,0,0,1,1,0,0,0,10,0,17,22,29,41,0,24,110.0,113.2,0,6,14,2,10.5,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0.3333333333333333,0.16666666666666666,0.5,9,3,10.25,-0.16666666666666666,0,0,25,0,0
1,0,0,0,0,0,0,17,6,7,17,22,29,43,0,33,130.0,130.0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,10,0,0.0,0.0,1,0,11,0,1
0,0,0,1,0,0,0,17,3,7,17,22,26,40,0,54,120.0,120.0,9,13,13,13,14.30769231,0,5,12,15,12,15.23076923,0,15.5,2.8,-4.06,1.0,1.0,-0.9230769199999997,0,25,14.76923077,0.0,0,0,28,1,1
0,0,0,1,1,0,0,4,8,0,17,22,29,41,0,20,140.0,132.3,0,5,9,1,10.0,0,0,5,10,1,11.0,0,7.6,2.6,0.32,0.2,0.2,-1.0,8,2,10.5,0.0,0,0,19,0,0
0,0,0,1,0,0,0,0,13,0,18,23,29,2,0,20,100.0,100.0,0,6,8,6,12.5,0,0,6,10,5,14.16666667,0,11.1,0.6,2.02,1.0,0.8333333333333334,-1.6666666699999997,1,11,13.333333334999999,-0.16666666666666663,0,0,18,0,0
0,1,0,1,0,0,0,0,4,0,3,7,29,43,0,20,127.0,123.2,0,6,6,6,15.0,0,0,6,6,6,14.5,0,11.1,0.6,2.02,1.0,1.0,0.5,0,12,14.75,0.0,0,0,12,0,0
