Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student,Dropout_Binary,Target
0,1,0,1,0,0,0,9,11,5,18,7,25,41,0,26,133.1,140.0,0,7,13,5,12.74,0,0,8,12,6,10.97857143,0,16.2,0.3,-0.92,0.7142857142857143,0.75,1.7614285699999996,4,11,11.859285715,0.0357142857142857,0,0,25,-1,1,1,Dropout
0,0,0,1,0,0,0,11,11,0,6,22,28,42,0,20,170.0,100.0,0,7,8,6,13.25,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,0.8571428571428571,1.0,-0.5,1,14,13.5,0.1428571428571429,0,0,16,-1,0,0,Enrolled
0,0,0,1,0,0,0,0,9,0,18,23,25,41,0,19,135.0,121.0,0,6,13,3,10.33333333,0,0,6,12,3,10.33333333,0,7.6,2.6,0.32,0.5,0.5,0.0,6,6,10.33333333,0.0,0,0,25,0,0,0,Enrolled
0,1,0,1,0,0,0,0,15,0,6,7,25,39,0,19,125.0,117.0,0,6,7,6,13.42857143,0,0,6,6,6,13.16666667,0,15.5,2.8,-4.06,1.0,1.0,0.2619047600000002,0,12,13.29761905,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,15,8,12,12,25,22,1,0,20,140.0,140.2,6,11,19,9,12.55555556,0,3,9,14,8,11.11111111,0,8.9,1.4,3.51,0.8181818181818182,0.8888888888888888,1.4444444500000007,3,17,11.833333334999999,0.07070707070707061,0,0,33,2,0,0,Graduate
0,0,0,1,0,0,0,0,9,0,14,19,0,0,0,19,124.0,129.3,0,6,8,6,11.5,0,0,6,7,6,11.16666667,0,7.6,2.6,0.32,1.0,1.0,0.3333333300000003,0,12,11.333333334999999,0.0,0,0,15,0,0,0,Graduate
0,0,0,1,0,0,0,0,15,0,17,22,29,43,0,18,140.0,145.3,0,6,6,6,13.66666667,0,0,6,9,6,12.33333333,0,7.6,2.6,0.32,1.0,1.0,1.3333333399999994,0,12,13.0,0.0,0,0,15,0,0,0,Graduate
0,0,0,1,0,0,0,9,16,7,17,22,29,43,0,28,130.0,146.2,10,14,16,11,11.27272727,0,6,11,16,10,12.0,0,10.8,1.4,1.74,0.7857142857142857,0.9090909090909091,-0.7272727299999993,4,21,11.636363635,0.12337662337662336,0,0,32,3,1,0,Graduate
0,0,0,1,1,0,0,4,15,0,0,7,24,39,0,22,134.0,122.5,0,6,10,5,13.16666667,0,0,6,8,5,12.4,0,15.5,2.8,-4.06,0.8333333333333334,0.8333333333333334,0.7666666699999993,2,10,12.783333335,0.0,0,0,18,0,0,0,Enrolled
0,1,0,1,0,0,0,12,2,9,17,22,27,41,0,21,160.0,156.1,3,6,6,6,14.66666667,0,2,6,6,6,14.16666667,0,13.9,-0.3,0.79,1.0,1.0,0.5,0,12,14.41666667,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,1,0,0,12,5,9,20,23,24,39,0,21,140.0,140.0,0,6,11,4,12.75,0,0,6,19,1,11.0,0,12.4,0.5,1.79,0.6666666666666666,0.16666666666666666,1.75,7,5,11.875,-0.5,0,0,30,0,0,0,Enrolled
0,0,0,1,0,1,0,9,11,0,0,7,25,37,0,26,150.0,140.0,0,7,11,5,11.2,0,0,8,13,5,12.14,0,16.2,0.3,-0.92,0.7142857142857143,0.625,-0.9400000000000013,5,10,11.67,-0.0892857142857143,0,0,24,-1,1,0,Enrolled
0,0,1,0,1,0,0,0,14,0,13,22,27,41,0,18,141.0,128.4,0,6,8,5,13.0,0,0,6,8,5,11.4,0,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,1.5999999999999996,2,10,12.2,0.0,2,0,16,0,0,1,Dropout
0,0,0,0,0,0,0,4,5,0,0,0,29,2,0,20,120.0,115.0,0,5,8,2,10.5,0,0,5,8,2,12.33333333,0,7.6,2.6,0.32,0.4,0.4,-1.8333333300000003,6,4,11.416666665000001,0.0,1,0,16,0,0,1,Dropout
0,0,0,1,0,0,0,4,5,0,0,7,24,37,0,18,166.0,158.7,0,6,7,6,14.85714286,0,0,6,7,6,14.0,0,11.1,0.6,2.02,1.0,1.0,0.8571428599999997,0,12,14.42857143,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,0,0,24,43,0,19,147.0,124.5,0,8,11,7,12.86,0,0,8,11,7,12.86,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,12.86,0.0,0,0,22,0,0,0,Graduate
0,0,0,1,1,0,0,14,9,0,12,7,23,2,0,20,121.0,111.9,5,11,12,11,11.72727273,0,5,11,14,11,12.0,0,12.4,0.5,1.79,1.0,1.0,-0.27272727000000074,0,22,11.863636365,0.0,0,0,26,0,0,0,Graduate
0,1,0,1,1,0,0,12,5,9,18,22,24,40,0,22,150.0,150.0,3,6,11,6,13.14285714,0,2,6,10,3,12.0,0,13.9,-0.3,0.79,1.0,0.5,1.1428571400000003,3,9,12.57142857,-0.5,0,0,21,0,0,0,Graduate
0,0,1,1,1,0,0,4,13,0,17,7,25,42,0,18,124.0,114.2,0,6,6,5,11.8,0,0,6,9,4,13.71428571,0,10.8,1.4,1.74,0.8333333333333334,0.6666666666666666,-1.9142857099999997,3,9,12.757142855000001,-0.16666666666666674,1,0,15,0,0,1,Dropout
0,0,0,1,1,0,0,4,8,0,18,22,26,38,0,19,96.0,96.0,0,5,10,3,10.66666667,0,0,5,9,0,0.0,3,16.2,0.3,-0.92,0.6,0.0,10.66666667,7,3,5.333333335,-0.6,0,0,19,0,0,1,Dropout
0,1,0,1,0,0,0,4,4,0,0,15,23,37,0,18,125.0,128.9,0,6,9,5,11.6,0,0,6,8,4,11.2,0,8.9,1.4,3.51,0.8333333333333334,0.6666666666666666,0.40000000000000036,3,9,11.399999999999999,-0.16666666666666674,0,0,17,0,0,0,Enrolled
0,0,0,1,1,0,0,4,10,0,17,22,27,41,0,20,136.0,121.7,0,6,13,3,10.33333333,0,0,6,12,3,10.33333333,0,10.8,1.4,1.74,0.5,0.5,0.0,6,6,10.33333333,0.0,0,0,25,0,0,0,Enrolled
0,0,0,1,1,1,0,0,14,0,18,22,29,43,0,19,120.0,114.8,0,6,11,4,12.25,0,0,6,11,3,11.0,0,7.6,2.6,0.32,0.6666666666666666,0.5,1.25,5,7,11.625,-0.16666666666666663,0,0,22,0,0,0,Enrolled
0,0,0,1,0,0,0,0,10,0,6,23,29,43,0,19,128.0,127.0,0,6,6,6,12.0,0,0,6,7,4,12.75,0,12.4,0.5,1.79,1.0,0.6666666666666666,-0.75,2,10,12.375,-0.33333333333333337,0,0,13,0,0,0,Enrolled
0,0,0,1,1,0,0,4,11,0,17,22,25,39,0,19,142.0,131.3,0,8,8,7,14.73142857,0,0,8,8,7,14.73142857,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,14.73142857,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,0,0,0,0,7,23,43,0,18,135.0,137.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,Graduate
0,0,0,1,1,0,0,17,4,11,0,7,23,43,0,21,120.0,120.0,9,13,14,13,13.61538462,1,6,12,12,12,14.25,0,13.9,-0.3,0.79,1.0,1.0,-0.6346153799999996,0,25,13.93269231,0.0,0,0,26,1,0,0,Graduate
0,0,0,1,0,0,0,9,16,11,0,7,29,43,0,27,140.0,139.0,0,5,5,5,15.8,0,0,5,5,5,14.8,0,8.9,1.4,3.51,1.0,1.0,1.0,0,10,15.3,0.0,0,0,10,0,1,0,Graduate
0,0,0,1,0,0,0,4,9,0,0,7,24,38,0,19,135.0,129.1,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,15.5,2.8,-4.06,1.0,1.0,0.09523809999999955,0,12,14.61904762,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,9,5,0,14,19,0,0,0,25,133.1,128.2,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,1,1,Dropout
0,1,0,1,1,0,0,0,11,0,6,7,27,41,0,18,137.0,120.8,0,8,8,7,14.65428571,0,0,8,8,7,14.65428571,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,14.65428571,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,9,11,7,6,0,24,42,0,24,122.0,135.8,0,8,8,7,12.40142857,0,0,8,8,7,12.40142857,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,12.40142857,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,0,0,24,2,0,20,128.0,118.9,0,7,8,7,11.5875,0,0,8,9,7,14.07142857,0,13.9,-0.3,0.79,1.0,0.875,-2.48392857,1,14,12.829464285,-0.125,0,0,17,-1,0,0,Graduate
0,0,0,1,0,0,0,17,16,11,17,22,26,40,0,26,140.0,140.0,3,5,5,5,14.0,0,1,5,5,5,15.6,0,12.4,0.5,1.79,1.0,1.0,-1.5999999999999996,0,10,14.8,0.0,0,0,10,0,1,0,Graduate
0,1,0,1,1,0,0,0,9,0,0,23,29,41,0,20,132.0,127.1,0,6,9,6,12.33333333,0,0,6,6,6,11.83333333,0,8.9,1.4,3.51,1.0,1.0,0.5,0,12,12.08333333,0.0,0,0,15,0,0,0,Graduate
0,0,0,1,0,0,0,0,5,0,17,22,30,44,0,18,131.0,137.0,0,5,5,5,14.0,0,0,5,6,5,15.4,0,7.6,2.6,0.32,1.0,1.0,-1.4000000000000004,0,10,14.7,0.0,0,0,11,0,0,0,Graduate
0,0,0,1,1,0,0,0,5,0,0,0,29,43,0,19,126.0,127.4,0,6,13,6,15.23076923,0,0,6,10,6,12.375,0,15.5,2.8,-4.06,1.0,1.0,2.85576923,0,12,13.802884615,0.0,0,0,23,0,0,0,Graduate
0,0,0,1,1,0,0,0,15,0,6,7,29,43,0,23,133.1,97.0,0,6,9,5,11.6,0,0,6,9,3,11.0,0,12.7,3.7,-1.7,0.8333333333333334,0.5,0.5999999999999996,4,8,11.3,-0.33333333333333337,0,0,18,0,0,1,Dropout
0,1,0,1,1,0,0,0,11,0,17,22,29,43,0,18,136.0,126.3,0,7,7,6,11.6,0,0,7,7,6,11.6,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,11.6,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,0,0,0,0,11,0,0,7,24,39,0,18,140.0,127.5,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,0,1,Dropout
0,1,0,1,0,0,0,0,11,0,7,0,22,42,0,19,135.0,126.6,0,7,7,7,12.90142857,0,0,8,9,8,13.09444444,0,11.1,0.6,2.02,1.0,1.0,-0.19301586999999998,0,15,12.997936505,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,0,0,0,10,16,0,0,8,24,37,0,30,160.0,120.0,4,7,9,7,14.14285714,0,1,5,5,5,14.8,0,7.6,2.6,0.32,1.0,1.0,-0.6571428600000004,0,12,14.47142857,0.0,0,0,14,2,1,0,Graduate
0,0,0,1,1,0,0,12,5,9,0,8,24,40,0,29,140.0,140.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,1,1,Dropout
0,0,0,1,1,0,0,0,11,0,12,0,23,37,0,19,140.0,131.5,0,8,8,8,13.25375,0,0,8,8,8,13.25375,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.25375,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,4,12,0,6,8,25,37,0,20,115.0,112.2,0,7,7,7,13.78571429,0,0,8,8,8,14.1,0,12.4,0.5,1.79,1.0,1.0,-0.31428571000000005,0,15,13.942857145,0.0,0,0,15,-1,0,0,Graduate
0,0,0,1,0,0,0,0,11,0,17,22,29,37,0,20,144.0,150.5,0,7,7,6,13.91666667,0,0,7,7,6,13.91666667,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,13.91666667,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,0,13,0,18,23,23,41,0,19,128.0,121.0,0,6,8,6,13.5,0,0,6,9,6,13.57142857,0,11.1,0.6,2.02,1.0,1.0,-0.07142857000000014,0,12,13.535714285000001,0.0,0,0,17,0,0,0,Graduate
0,0,0,1,1,0,0,4,8,0,18,8,29,36,0,20,116.0,112.2,0,5,8,3,11.33333333,0,0,5,12,2,10.66666667,0,10.8,1.4,1.74,0.6,0.4,0.6666666600000006,5,5,11.0,-0.19999999999999996,0,0,20,0,0,0,Enrolled
0,0,0,1,1,0,0,0,5,0,6,0,24,38,0,21,135.0,129.4,0,5,8,0,0.0,4,0,5,12,0,0.0,4,10.8,1.4,1.74,0.0,0.0,0.0,10,0,0.0,0.0,0,0,20,0,0,1,Dropout
0,0,0,1,0,0,0,4,13,0,6,23,24,2,0,19,121.0,114.4,0,6,10,5,11.5,0,0,6,9,4,14.6,0,11.1,0.6,2.02,0.8333333333333334,0.6666666666666666,-3.0999999999999996,3,9,13.05,-0.16666666666666674,0,0,19,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,17,23,29,43,0,18,134.0,120.3,0,8,8,7,12.08285714,0,0,8,8,7,12.08285714,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,12.08285714,0.0,0,0,16,0,0,0,Graduate
0,1,0,1,0,0,0,9,2,0,17,22,27,42,0,27,120.0,120.0,0,6,8,6,11.83333333,0,0,6,10,5,12.8,0,15.5,2.8,-4.06,1.0,0.8333333333333334,-0.9666666700000004,1,11,12.316666665,-0.16666666666666663,0,0,18,0,1,0,Graduate
0,1,0,1,1,0,0,4,8,0,18,23,26,42,0,19,125.0,114.5,0,5,6,5,13.4,0,0,5,5,5,12.4,0,12.4,0.5,1.79,1.0,1.0,1.0,0,10,12.9,0.0,0,0,11,0,0,0,Graduate
0,1,0,1,0,0,0,0,11,0,0,0,30,37,0,19,141.0,127.8,0,7,7,0,0.0,2,0,7,7,0,0.0,2,7.6,2.6,0.32,0.0,0.0,0.0,14,0,0.0,0.0,0,0,14,0,0,1,Dropout
0,0,0,1,1,0,0,0,14,0,0,7,24,42,0,19,140.0,124.6,0,6,7,5,14.2,0,0,6,7,6,14.57142857,0,15.5,2.8,-4.06,0.8333333333333334,1.0,-0.37142857000000085,1,11,14.385714284999999,0.16666666666666663,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,6,7,25,39,0,18,144.0,130.3,0,8,8,7,13.81428571,0,0,8,8,7,13.81428571,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,13.81428571,0.0,0,0,16,0,0,0,Graduate
0,1,0,1,0,0,0,4,10,0,6,7,25,39,0,20,122.0,118.2,0,6,10,4,11.25,0,0,6,6,6,10.5,0,12.4,0.5,1.79,0.6666666666666666,1.0,0.75,2,10,10.875,0.33333333333333337,0,0,16,0,0,0,Enrolled
0,1,0,1,0,0,0,0,13,0,6,22,24,39,0,18,130.0,118.8,0,6,6,6,14.5,0,0,6,8,6,13.66666667,0,12.7,3.7,-1.7,1.0,1.0,0.8333333300000003,0,12,14.083333334999999,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,0,13,0,28,0,22,38,0,19,133.1,133.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,0,0,1,1,0,0,9,11,5,17,22,29,43,0,36,133.1,129.0,0,7,7,6,11.3,0,0,7,7,6,11.3,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,11.3,0.0,0,0,14,0,1,0,Graduate
0,0,0,1,0,0,0,11,12,0,12,25,23,36,0,18,147.0,100.0,0,2,2,0,0.0,0,0,4,4,1,16.0,0,10.8,1.4,1.74,0.0,0.25,-16.0,5,1,8.0,0.25,0,0,6,-2,0,0,Enrolled
0,0,1,1,1,0,0,11,7,0,6,23,24,39,0,18,127.0,120.7,0,5,11,1,12.0,0,0,5,9,3,12.0,0,12.7,3.7,-1.7,0.2,0.6,0.0,6,4,12.0,0.39999999999999997,1,0,20,0,0,0,Enrolled
0,0,0,1,1,0,0,4,11,0,6,23,29,37,0,19,136.0,132.5,0,8,9,7,12.3,0,0,8,9,7,12.3,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,12.3,0.0,0,0,18,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,6,7,27,42,0,18,127.0,120.3,0,8,8,7,12.69428571,0,0,8,8,7,12.69428571,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,12.69428571,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,4,13,0,6,7,1,1,0,18,123.0,114.6,0,5,5,4,11.0,0,0,5,5,4,11.0,0,9.4,-0.8,-3.12,0.8,0.8,0.0,2,8,11.0,0.0,0,0,10,0,0,0,Graduate
0,1,0,1,1,0,0,0,9,0,17,7,29,37,0,19,128.0,116.5,0,6,6,6,13.0,0,0,6,6,6,14.16666667,0,12.4,0.5,1.79,1.0,1.0,-1.1666666699999997,0,12,13.583333334999999,0.0,0,0,12,0,0,0,Graduate
0,1,0,1,0,0,0,0,11,0,12,0,22,1,0,19,128.0,127.8,0,7,8,7,14.4125,0,0,8,8,8,16.05,0,13.9,-0.3,0.79,1.0,1.0,-1.637500000000001,0,15,15.23125,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,0,7,27,41,0,18,140.0,129.9,0,7,8,7,12.92875,0,0,8,8,8,14.0625,0,15.5,2.8,-4.06,1.0,1.0,-1.1337499999999991,0,15,13.495625,0.0,0,0,16,-1,0,1,Dropout
0,0,0,1,1,0,0,0,14,0,0,7,29,41,0,20,121.0,118.9,0,6,6,6,13.33333333,0,0,6,10,5,12.8,0,11.1,0.6,2.02,1.0,0.8333333333333334,0.5333333299999996,1,11,13.066666665,-0.16666666666666663,0,0,16,0,0,0,Graduate
0,1,0,1,1,0,0,0,10,0,6,23,23,2,0,20,122.0,114.3,0,6,8,5,12.8,0,0,6,9,5,12.8,0,12.4,0.5,1.79,0.8333333333333334,0.8333333333333334,0.0,2,10,12.8,0.0,0,0,17,0,0,0,Enrolled
0,0,0,1,1,0,0,5,11,0,18,22,25,39,0,20,126.0,114.8,0,8,8,7,14.40285714,0,0,8,8,7,14.40285714,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,14.40285714,0.0,0,0,16,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,17,22,29,42,0,18,135.0,123.0,0,8,8,7,13.38142857,0,0,8,8,7,13.38142857,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,13.38142857,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,6,7,27,39,0,18,131.0,122.1,0,7,8,7,14.13125,0,0,8,8,8,13.98375,0,15.5,2.8,-4.06,1.0,1.0,0.14749999999999908,0,15,14.057500000000001,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,0,0,0,4,5,0,6,22,24,41,0,19,140.0,123.7,0,5,11,5,11.71428571,2,0,5,6,5,12.6,0,9.4,-0.8,-3.12,1.0,1.0,-0.8857142899999992,0,10,12.157142855,0.0,0,0,17,0,0,0,Graduate
0,0,0,1,1,0,0,0,8,0,6,23,29,41,0,19,131.0,132.4,0,5,5,5,11.8,0,0,5,8,4,11.25,0,9.4,-0.8,-3.12,1.0,0.8,0.5500000000000007,1,9,11.525,-0.19999999999999996,0,0,13,0,0,0,Enrolled
0,0,0,1,0,0,0,9,2,0,14,19,31,45,0,44,130.0,114.8,0,6,9,6,11.16666667,0,1,6,15,2,11.0,1,7.6,2.6,0.32,1.0,0.3333333333333333,0.16666666999999968,4,8,11.083333334999999,-0.6666666666666667,0,0,24,0,1,0,Graduate
0,0,0,1,0,0,0,17,3,7,18,22,25,40,0,32,130.0,130.0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,12,0,0.0,0.0,0,0,13,0,1,1,Dropout
0,0,0,1,0,0,0,11,15,0,17,7,29,42,0,22,140.0,122.3,0,6,9,5,13.6,0,0,6,8,5,12.0,0,12.7,3.7,-1.7,0.8333333333333334,0.8333333333333334,1.5999999999999996,2,10,12.8,0.0,0,0,17,0,0,1,Dropout
0,0,0,1,1,0,0,9,3,0,0,7,24,43,0,36,130.0,152.4,4,12,14,12,13.84615385,0,5,12,18,11,14.09090909,0,8.9,1.4,3.51,1.0,0.9166666666666666,-0.24475523999999993,1,23,13.96853147,-0.08333333333333337,0,0,32,0,1,0,Graduate
0,1,0,1,0,0,0,4,14,0,17,22,25,41,0,18,125.0,120.1,0,6,7,6,12.5,0,0,6,8,6,13.33333333,0,16.2,0.3,-0.92,1.0,1.0,-0.8333333300000003,0,12,12.916666665000001,0.0,0,0,15,0,0,0,Graduate
0,0,0,1,1,0,0,0,7,0,12,15,23,36,0,20,160.0,155.1,0,5,5,5,16.4,0,0,5,5,5,14.6,0,12.7,3.7,-1.7,1.0,1.0,1.799999999999999,0,10,15.5,0.0,0,0,10,0,0,0,Graduate
0,1,0,1,0,0,0,14,4,0,6,7,25,41,0,20,130.0,124.5,5,11,11,11,13.81818182,0,5,11,11,11,13.45454545,0,11.1,0.6,2.02,1.0,1.0,0.36363637000000004,0,22,13.636363634999999,0.0,0,0,22,0,0,0,Graduate
0,0,0,1,0,0,0,4,9,0,12,0,22,37,0,19,144.0,126.9,0,6,8,5,10.6,0,0,6,11,4,10.5,0,15.5,2.8,-4.06,0.8333333333333334,0.6666666666666666,0.09999999999999964,3,9,10.55,-0.16666666666666674,0,0,19,0,0,0,Graduate
0,0,1,1,1,0,0,9,8,5,12,0,23,39,0,24,133.1,153.2,0,5,8,5,10.2,0,0,5,6,5,12.2,0,12.4,0.5,1.79,1.0,1.0,-2.0,0,10,11.2,0.0,1,0,14,0,0,0,Graduate
0,0,0,1,0,0,0,4,9,0,0,0,24,43,0,20,148.0,129.8,0,6,11,5,10.6,0,0,6,11,4,10.4,0,15.5,2.8,-4.06,0.8333333333333334,0.6666666666666666,0.1999999999999993,3,9,10.5,-0.16666666666666674,0,0,22,0,0,0,Enrolled
0,0,0,1,0,0,0,11,2,0,12,15,22,37,0,27,133.1,135.0,7,10,10,9,11.44444444,0,4,11,11,5,10.8,0,10.8,1.4,1.74,0.9,0.45454545454545453,0.6444444399999991,7,14,11.122222220000001,-0.4454545454545455,0,0,21,-1,1,1,Dropout
0,0,0,1,1,0,0,0,15,0,0,23,25,2,0,20,133.0,131.3,0,6,9,5,14.33333333,0,4,8,8,8,12.625,0,15.5,2.8,-4.06,0.8333333333333334,1.0,1.7083333300000003,1,13,13.479166665000001,0.16666666666666663,0,0,17,-2,0,0,Enrolled
0,1,0,1,0,0,0,11,9,0,14,19,0,0,0,23,129.0,125.2,15,16,18,16,13.0,0,11,13,15,13,13.26666667,0,9.4,-0.8,-3.12,1.0,1.0,-0.26666666999999933,0,29,13.133333335,0.0,0,0,33,3,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,6,23,24,42,0,18,144.0,141.3,0,8,9,8,13.31,1,0,8,9,8,13.31,1,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.31,0.0,0,0,18,0,0,0,Graduate
0,1,0,1,1,0,0,4,9,0,17,22,24,43,0,18,120.0,117.1,0,6,10,5,10.57142857,1,0,6,9,5,12.2,0,12.7,3.7,-1.7,0.8333333333333334,0.8333333333333334,-1.6285714299999992,2,10,11.385714284999999,0.0,0,0,19,0,0,0,Graduate
0,1,0,1,1,0,0,4,11,0,0,22,29,43,0,20,144.0,126.5,0,8,8,7,13.48714286,0,0,8,8,7,13.48714286,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,13.48714286,0.0,0,0,16,0,0,0,Graduate
0,1,0,1,0,0,0,0,10,0,6,23,29,41,0,20,132.0,120.1,0,6,6,6,12.33333333,0,0,6,7,6,11.83333333,0,13.9,-0.3,0.79,1.0,1.0,0.5,0,12,12.08333333,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,0,13,0,18,7,27,2,0,23,142.0,128.4,0,6,11,6,11.875,0,0,6,9,5,12.83333333,0,11.1,0.6,2.02,1.0,0.8333333333333334,-0.9583333300000003,1,11,12.354166665000001,-0.16666666666666663,0,0,20,0,0,1,Dropout
0,0,0,1,1,0,0,0,11,0,6,7,29,43,0,20,136.0,140.0,0,7,7,6,13.96666667,0,0,7,7,6,13.96666667,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,13.96666667,0.0,0,0,14,0,0,0,Graduate
0,0,0,0,1,0,0,9,10,16,14,19,0,0,0,28,133.1,110.0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,10,0,0.0,0.0,1,0,20,0,1,1,Dropout
0,0,0,1,1,0,0,0,13,0,0,7,23,39,0,21,122.0,116.8,0,5,8,4,11.5,0,0,5,5,5,12.8,0,7.6,2.6,0.32,0.8,1.0,-1.3000000000000007,1,9,12.15,0.19999999999999996,0,0,13,0,0,0,Graduate
0,0,0,1,1,0,0,0,12,0,6,7,29,43,0,21,133.1,104.5,0,2,2,2,12.5,0,0,7,0,0,0.0,0,12.4,0.5,1.79,1.0,0.0,12.5,7,2,6.25,-1.0,0,0,2,-5,0,1,Dropout
0,0,0,1,0,0,0,17,11,7,14,19,0,0,0,28,140.0,140.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,1,1,Dropout
0,0,0,1,0,1,0,0,11,0,12,0,23,37,0,18,117.0,113.2,0,7,10,6,11.98,0,0,8,11,7,13.225,0,16.2,0.3,-0.92,0.8571428571428571,0.875,-1.2449999999999992,2,13,12.6025,0.017857142857142905,0,0,21,-1,0,0,Graduate
0,1,0,1,1,0,0,4,9,0,18,7,18,28,0,21,128.0,118.6,0,6,8,5,13.2,0,0,6,7,5,11.8,0,8.9,1.4,3.51,0.8333333333333334,0.8333333333333334,1.3999999999999986,2,10,12.5,0.0,0,0,15,0,0,0,Enrolled
0,0,0,1,0,0,0,0,11,0,0,0,24,38,0,19,136.0,123.8,0,7,10,6,11.61428571,0,0,8,8,8,14.0375,0,13.9,-0.3,0.79,0.8571428571428571,1.0,-2.423214289999999,1,14,12.825892855,0.1428571428571429,0,0,18,-1,0,0,Graduate
0,1,0,1,1,0,0,5,11,0,0,7,1,1,0,18,141.0,126.7,0,8,8,7,14.31428571,0,0,8,8,7,14.31428571,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,14.31428571,0.0,0,0,16,0,0,0,Graduate
